date,nifty_close,nifty_return_1d,nifty_return_3d,nifty_return_5d,nifty_return_10d,nifty_return_20d,nifty_close_ema20_ratio,nifty_close_ema50_ratio,nifty_close_ema200_ratio,nifty_rsi14,nifty_distance_20d_high,nifty_distance_20d_low,nifty_gap_pct,nifty_atr_pct,nifty_rolling_volatility_20d,nifty_volume_ratio_20d,constituent_count,breadth_1d,breadth_5d,breadth_20d,above_ema20_breadth,above_ema50_breadth,above_ema200_breadth,relative_strength_breadth,high_volume_up_breadth,high_volume_down_breadth,median_return_1d,median_return_5d,median_return_20d,median_rsi14,median_volume_ratio_20d,median_atr_pct,median_relative_strength_20d,nifty_t1_close,nifty_t1_return,target_t1_direction,sector_return_1d_mean,sector_return_5d_mean,sector_positive_breadth_mean,sector_negative_breadth_mean,sector_dispersion_mean,sector_leadership,sector_agreement
2022-04-06,17807.650390625,-0.0083391803235717,0.0077644416492488,0.0176817905004786,0.0325879272321043,0.1120433244197245,1.0260297584139764,1.0332661475320513,1.055471185808393,61.626997008508816,-0.013612394046698,0.0894628023380599,-0.0063845761708836,0.0135068336822717,0.0109180448696353,0.9867651030881426,50.0,0.4,0.8,0.9,0.82,0.78,0.7,0.52,0.14,0.08,-0.0024697527156108,0.0271957064995467,0.1148108458234227,58.78127694316275,0.7592032111476812,0.0236018314234688,0.0027675214036981,17639.55078125,-0.0094397411049521,0.0,0.002310620382231047,0.03502854118558099,0.6005050505050505,0.39949494949494946,0.004938550794136771,0.6,0.6
2022-04-07,17639.55078125,-0.0094397411049521,-0.0229236376760307,0.0100087766071659,0.0242005940543756,0.0791785555405129,1.014764720062963,1.022569518067587,1.0450346047287913,57.36099535268197,-0.0229236376760307,0.0629500850282389,-0.0047367062765004,0.0128852114397071,0.0107691366214302,0.9485777477422128,50.0,0.46,0.82,0.86,0.76,0.72,0.72,0.64,0.1,0.18,-0.0038983952060694,0.0247979400479073,0.0979298164944275,58.82767452362103,0.8022193812263603,0.0235781871597452,0.0187512609539146,17784.349609375,0.0082087593907955,1.0,-0.010242400063908148,0.025163519024678158,0.34525252525252526,0.6547474747474747,0.0045356668209796105,0.13333333333333333,0.8666666666666667
2022-04-08,17784.349609375,0.0082087593907955,-0.0096367390315774,0.0064458118305301,0.0368069497682621,0.0716755865206613,1.020849328246169,1.0297132090647565,1.053051278346234,59.93382439982449,-0.0149030529112795,0.0693847998600083,0.0033220579198245,0.0127210595303426,0.0104880250662967,0.8712770686479965,50.0,0.82,0.78,0.86,0.8,0.8,0.74,0.6,0.22,0.1,0.0102969208026028,0.0248305720320007,0.0887337807510287,61.7880297516552,0.7953393659907073,0.0235554596389484,0.0170581942303674,17674.94921875,-0.006151497975913,0.0,0.011787233087467815,0.024711031132190645,0.8234343434343434,0.17656565656565656,0.00671479740571937,0.8,0.8
2022-04-11,17674.94921875,-0.006151497975913,-0.0074519192012474,-0.0209628747873739,0.0263006165805366,0.0628064814281972,1.013163731322194,1.0224415346799134,1.0460886599889645,57.129041082508266,-0.0209628747873739,0.0607303137940347,-0.0024431154191377,0.0120129727337757,0.0107070101537953,0.8110459496036605,50.0,0.38,0.6,0.82,0.78,0.78,0.7,0.64,0.1,0.12,-0.0017584892272694,0.0110468805216678,0.079981387430706,58.82680444314571,0.7000565869471267,0.0228340743798853,0.0171749060025088,17530.30078125,-0.0081838106412522,0.0,-0.0022726164920111617,0.00948402157308135,0.39989898989898987,0.5889898989898991,0.004979274191773737,0.3333333333333333,0.6666666666666666
2022-04-12,17530.30078125,-0.0081838106412522,-0.0061934683799389,-0.0237840444654771,0.0118324064088894,0.0390604144010273,1.004406128463442,1.0135146835006443,1.0371403902653864,53.56003156396109,-0.02897512923087,0.0520494977645082,-0.0050975880190603,0.0120705303658057,0.0106386544303692,0.8639028271707182,50.0,0.2,0.42,0.8,0.66,0.68,0.68,0.62,0.02,0.24,-0.0090548661679629,-0.0037914241215797,0.0585197311825329,55.37160938646908,0.8517835509114582,0.0230865758215058,0.0194593167815055,17475.650390625,-0.0031174816283502,0.0,-0.012486175503957789,-0.011113713119565414,0.10525252525252524,0.8947474747474747,0.006293347959185693,0.13333333333333333,0.8666666666666667
2022-04-13,17475.650390625,-0.0031174816283502,-0.0173579144320953,-0.0186436723945784,-0.0012915354035403,0.0487697527831123,1.0011533506934287,1.0099449504573623,1.0335584177488366,52.2323481517955,-0.032002281426164,0.0294721930777612,0.0039702461608326,0.0121313726524235,0.0101749939326726,0.8140693503387804,50.0,0.44,0.46,0.82,0.62,0.66,0.66,0.62,0.1,0.08,-0.001820081482593,-0.0067600073181917,0.0648386808288705,54.95983350075439,0.7690624963389789,0.0229394504411692,0.0160689280457582,17173.650390625,-0.0172811880101475,0.0,-9.614986004596154e-05,-0.01341216530582037,0.43818181818181823,0.5618181818181818,0.005651012967736167,0.4666666666666667,0.5333333333333333
2022-04-18,17173.650390625,-0.0172811880101475,-0.0283621085368217,-0.0264122593824911,-0.0166678371791751,0.0116816905579655,0.9853676112378004,0.9927842125266914,1.0155386813499458,45.51757726321699,-0.0487304319942324,0.0032744533421205,-0.0167204747945607,0.0131326682833698,0.0103230004082073,1.2255405119181453,50.0,0.48,0.42,0.68,0.6,0.64,0.6,0.66,0.16,0.22,-0.0021386136180869,-0.0071656528279837,0.0432173905944932,55.282368648062224,0.8919167871575167,0.0238227799225614,0.0315357000365277,16958.650390625,-0.0125191788064678,0.0,-0.004309787199997443,-0.007348753102628134,0.46484848484848484,0.5351515151515152,0.007971640464078228,0.4666666666666667,0.5333333333333333
2022-04-19,16958.650390625,-0.0125191788064678,-0.032609274521771,-0.0464284180690383,-0.0402818750849703,-0.0189969009046465,0.9755372045953968,0.9811111956092218,1.0027967832336908,41.433795143144806,-0.060639545809248,0.0,0.0049668431687397,0.0142247417287614,0.009829061402884,1.3180534576738687,50.0,0.14,0.16,0.56,0.48,0.52,0.56,0.62,0.12,0.34,-0.0157701838070381,-0.0280161505066003,0.006289147057098,49.81370633693799,0.9668346177107456,0.0254409151476318,0.0252860479617446,17136.55078125,0.010490244596548,1.0,-0.012992586023895306,-0.031733023073123715,0.09212121212121212,0.907878787878788,0.007056476246979034,0.06666666666666667,0.9333333333333333
2022-04-20,17136.55078125,0.010490244596548,-0.0194041195489304,-0.0304611023679125,-0.0507854248804625,0.0011071162024738,0.9871085176657916,0.9917376323730948,1.01318211896247,45.76941170049224,-0.0507854248804625,0.010490244596548,0.0051065153995315,0.0145213983177861,0.0099101627262765,0.9393571264405556,50.0,0.74,0.24,0.68,0.68,0.62,0.6,0.68,0.24,0.08,0.0101112506429019,-0.0140693374268253,0.0295734746737549,53.81829233131566,0.8247460328814524,0.025526278732067,0.028466358471281,17392.599609375,0.014941678252146,1.0,0.01248099481114116,-0.017657318057068876,0.7485858585858586,0.2514141414141414,0.006296129845676599,0.8,0.8
2022-04-21,17392.599609375,0.014941678252146,0.0127491368328729,-0.0078550376056457,-0.0314522575074321,0.0044526354638907,1.0016803663039404,1.0062971456072416,1.0280310624715203,51.35158198121332,-0.0366025661067789,0.0255886647082419,0.0057216197924894,0.0146400637316931,0.0101420098401866,0.9446367355050262,50.0,0.84,0.54,0.7,0.68,0.74,0.7,0.68,0.24,0.04,0.0149103176112339,0.0044687378572633,0.0426851615006328,56.13827678437087,0.8388681040306611,0.0242068554073553,0.0382325260367421,17171.94921875,-0.0126864526051679,0.0,0.012017067045223383,0.006809497704217517,0.8122222222222223,0.18777777777777777,0.005216546237147259,0.8666666666666667,0.8666666666666667
2022-04-22,17171.94921875,-0.0126864526051679,0.0125775827210232,-0.0173785332783907,-0.0356982059918287,-0.0042736092989027,0.9900123354469909,0.9937829212663029,1.0148376379426902,46.87386988618563,-0.0488246619918057,0.0125775827210232,-0.0086157108621202,0.0153223372588439,0.0105130618875091,0.8743696849672985,50.0,0.16,0.32,0.66,0.56,0.64,0.64,0.66,0.08,0.22,-0.0113119912625369,-0.0131234695646689,0.0295329895340787,52.25393148247516,0.7837364289540525,0.0250743641145586,0.0338065988329815,16953.94921875,-0.0126951225643019,0.0,-0.008116866508507578,-0.0011970705845430788,0.2622222222222222,0.7377777777777778,0.0055487514895275515,0.2,0.8
2022-04-25,16953.94921875,-0.0126951225643019,-0.0106556777283205,-0.0127929221148541,-0.0388672915201877,-0.0156073090098851,0.979548263057536,0.9818919111651748,1.0019346678518444,42.894281014298414,-0.060899949487961,0.0,-0.0094863102275035,0.0155288368633295,0.0108802821681024,0.9198738801861768,50.0,0.16,0.22,0.62,0.26,0.46,0.56,0.64,0.06,0.24,-0.0160310737745065,-0.0220017688927861,0.0070893455463756,47.460043525746585,0.8289699350375256,0.0261629865228689,0.0226966545562607,17200.80078125,0.0145601216162072,1.0,-0.018038122304391984,-0.014912103357378092,0.1191919191919192,0.8808080808080807,0.0064313469707008965,0.06666666666666667,0.9333333333333333
2022-04-26,17200.80078125,0.0145601216162072,-0.0110276113078355,0.0142788715521173,-0.0328124919348966,0.002786730090946,0.9943967681811524,0.9963373047421842,1.0163558618931914,48.25183350441653,-0.0472265385427195,0.0145601216162072,0.0098709486704677,0.0145821731786456,0.0113663475107554,0.8676868883239452,50.0,0.84,0.56,0.68,0.56,0.58,0.64,0.66,0.22,0.08,0.0138051018289037,0.0117381405370289,0.0239664683479999,51.9176210748727,0.8437391726129089,0.0259489719982085,0.0211797382570538,17038.400390625,-0.0094414436101153,0.0,0.01944911764806329,0.017753887425775054,0.8372727272727273,0.16272727272727272,0.006913263123371104,0.9333333333333333,0.9333333333333333
2022-04-27,17038.400390625,-0.0094414436101153,-0.0077771501897512,-0.0057275464519027,-0.0360141814410269,-0.0106607600380327,0.9864166208728176,0.987436534764882,1.0066922815529544,45.244455174118734,-0.0562220954522828,0.0049812094388959,-0.0074096068837637,0.0150081321526429,0.0115256584548003,0.8792411528639182,50.0,0.2,0.38,0.56,0.36,0.5,0.58,0.62,0.12,0.22,-0.0105793223439685,-0.0167314711737146,0.0141763638615814,48.04318452104776,0.8376496989688302,0.026791308912748,0.0248371238996142,17245.05078125,0.0121285088909346,1.0,-0.01052038279107811,-0.005515039830141566,0.18494949494949495,0.815050505050505,0.005815084537821665,0.2,0.8
2022-04-28,17245.05078125,0.0121285088909346,0.0171701329727977,-0.0084834257925116,-0.0162718257695325,-0.0046319542161628,0.9985344067408513,0.9994356872032576,1.018710359628572,49.55311716700619,-0.0447754767459082,0.0171701329727977,0.0088681804577228,0.0152696097363079,0.0117853956020853,1.024557956777996,50.0,0.84,0.34,0.62,0.6,0.58,0.64,0.62,0.44,0.06,0.011291506081385,-0.007003037972882,0.0217282064469757,52.47508312971026,1.021852409799237,0.0270411275589606,0.0263601606631385,17102.55078125,-0.0082632403816946,0.0,0.013031207460557562,-0.004685145317034082,0.7861616161616162,0.21383838383838383,0.004567795059295324,0.8666666666666667,0.8666666666666667
2022-04-29,17102.55078125,-0.0082632403816946,-0.0057119433710958,-0.0040413838065759,-0.0213496837619934,-0.0226136452931007,0.991200536064466,0.9915201715809788,1.0101890545102878,46.81731826066135,-0.0526687266000464,0.0087650116549633,0.004882514978822,0.0159834217633641,0.0116640111766074,1.1321390086206895,50.0,0.22,0.42,0.54,0.4,0.48,0.54,0.66,0.16,0.4,-0.0097953386884503,-0.0054530475349828,0.0057792355046073,49.747950324438186,1.1019581097107625,0.0273178574960483,0.028392880797708,17069.099609375,-0.0019559171203674,0.0,-0.012286235833585258,-0.008930108042861788,0.14202020202020202,0.8446464646464646,0.006172163492181064,0.0,1.0
2022-05-02,17069.099609375,-0.0019559171203674,0.0018017664831313,0.0067919508982396,-0.0060878601154634,-0.0226542258334645,0.990274566792766,0.9899853428663434,1.00813082049782,46.17288000652896,-0.0545216280563488,0.0067919508982396,-0.0104137426503219,0.0157766440188223,0.011664171163649,0.9372841669053114,50.0,0.4,0.54,0.52,0.42,0.44,0.52,0.64,0.08,0.18,-0.0021862674284633,0.0058368246447536,0.0094005536197091,48.3106908704186,0.790863666118095,0.0281770608229141,0.0320547794531737,16677.599609375,-0.0229361834519363,0.0,-0.0029257183637572464,0.0063292092340870975,0.48868686868686867,0.5113131313131313,0.006161363526254641,0.6,0.6
2022-05-04,16677.599609375,-0.0229361834519363,-0.0329051609689645,-0.0304172566457093,-0.0165727091942038,-0.0561870044775938,0.9705598817106378,0.9685216470314344,0.9851551052689216,39.3465597657742,-0.0762072934450865,0.0,0.0016110984544783,0.0177552251982294,0.0122196405855853,1.043139493879196,50.0,0.1,0.2,0.34,0.26,0.32,0.4,0.66,0.08,0.42,-0.025577912996014,-0.0271825230528723,-0.0289052083824289,42.96649216409881,0.9920724409174908,0.0300079437210659,0.0272817960951648,16682.650390625,0.0003028482136697,1.0,-0.023038353324467485,-0.03527137755193944,0.10272727272727274,0.8972727272727272,0.0076423813158893825,0.06666666666666667,0.9333333333333333
2022-05-05,16682.650390625,0.0003028482136697,-0.0245519160267805,-0.020879307437554,-0.0264872666862246,-0.0759275244741052,0.973556237956774,0.97000121795517,0.98559611460378,39.47088963060614,-0.0709874465273663,0.0003028482136697,0.010622055617969,0.0180120981855029,0.0108198142594685,0.9047894611430712,50.0,0.42,0.24,0.18,0.18,0.32,0.36,0.7,0.1,0.3,-0.002016635142007,-0.0231496299569345,-0.0445580695180969,42.81465660171894,0.8336323908273529,0.0303327521729166,0.0313694549560082,16411.25,-0.0162684216398562,0.0,-0.00312692227863527,-0.028174406291762343,0.2908080808080808,0.7091919191919193,0.007240711497960639,0.26666666666666666,0.7333333333333333
2022-05-06,16411.25,-0.0162684216398562,-0.0385403814161166,-0.0483501493748319,-0.0564234002630653,-0.0861010144559786,0.961590199615473,0.955936986115357,0.9698557572531687,35.28535356637136,-0.0784157572725118,0.0,-0.0160106220007523,0.0188997247777548,0.0111676332866378,1.019957911886498,50.0,0.22,0.14,0.14,0.14,0.2,0.3,0.68,0.16,0.44,-0.016008735666597,-0.0484910206476978,-0.0595884348468228,39.48208196206088,1.030055545971679,0.0321981723303276,0.0265125796091557,16301.849609375,-0.0066661826871809,0.0,-0.01500521705402257,-0.055100367640822046,0.23717171717171717,0.7628282828282829,0.008992914933317,0.2,0.8
2022-05-09,16301.849609375,-0.0066661826871809,-0.0225302207032707,-0.0468176462164247,-0.0506698219457195,-0.0845592061961606,0.9592747908216004,0.9514463645211992,0.9637415870360848,33.7325502943179,-0.0833598097519687,0.0,-0.0111843890433391,0.0184190454533388,0.0111430679894695,0.985645933014354,50.0,0.38,0.14,0.12,0.14,0.12,0.3,0.64,0.22,0.22,-0.0053578833376909,-0.0464472364070908,-0.0749877249996947,39.12650232091724,0.9345294255589864,0.0321675447793675,0.0095714811964658,16240.0498046875,-0.0037909688880922,0.0,-0.006235815543975337,-0.049176417818796496,0.3103030303030303,0.6563636363636365,0.006861959591006242,0.2,0.8
2022-05-10,16240.0498046875,-0.0037909688880922,-0.0265305916970017,-0.0485702130551839,-0.042108148659132,-0.0793388104900099,0.9596928473268942,0.9497822513155664,0.9604695073817544,32.85302123762649,-0.0868347641947741,0.0,-0.0032480497623748,0.0174172712228316,0.0110786377760288,0.9718002849149546,50.0,0.38,0.1,0.16,0.12,0.16,0.24,0.56,0.22,0.14,-0.0060351025603175,-0.043602719326823,-0.0726238653359362,38.432811570581976,0.8966073713938256,0.0315477037145025,0.0067149451540736,16167.099609375,-0.0044919933245182,0.0,-0.007404455761673116,-0.05361300309387606,0.3841414141414141,0.6158585858585859,0.008694105471647026,0.4666666666666667,0.5333333333333333
2022-05-11,16167.099609375,-0.0044919933245182,-0.0148770136720237,-0.0306099206095001,-0.0600961074441256,-0.0909366963381932,0.9594589824065048,0.947540382677504,0.95657240651822,31.799025473429168,-0.0853099825472447,0.0,0.0018472849751569,0.0179284005275194,0.0106953706671458,0.974264075939824,50.0,0.36,0.18,0.1,0.1,0.18,0.24,0.58,0.16,0.24,-0.0032013123641221,-0.0324836655593316,-0.0749254063457434,38.45524689843545,0.9458264902908058,0.031785262860847,0.0160112899924498,15808.0,-0.0222117521417858,0.0,-0.006803472783534019,-0.03816811883846658,0.2978787878787879,0.702121212121212,0.004843632315224663,0.26666666666666666,0.7333333333333333
2022-05-12,15808.0,-0.0222117521417858,-0.0302940844878726,-0.052428743044122,-0.0722133746370933,-0.1056268505014711,0.9437068049262318,0.9291722770731548,0.935927554570308,27.176946445278915,-0.0982470753207003,0.0,-0.0090306859936297,0.0190279085281751,0.0113903119115005,1.067566193172187,50.0,0.02,0.04,0.06,0.02,0.08,0.18,0.56,0.0,0.54,-0.0244147219745003,-0.0427166968413926,-0.101529277583249,34.1372076012333,1.0084003586498382,0.032793102014852,0.0040975729182221,15782.150390625,-0.0016352232651188,0.0,-0.024894449894797506,-0.058907573945794336,0.013333333333333334,0.9866666666666667,0.003622989632008781,0.0,1.0
2022-05-13,15782.150390625,-0.0016352232651188,-0.0281956902576944,-0.0383334364765024,-0.0848301584716448,-0.0997216426825249,0.9473820273223944,0.9302922443679272,0.9350074443180518,26.87412844993331,-0.0969062645535926,0.0,0.0106907894736842,0.019508721629337,0.0114033481673751,1.2298209079550186,50.0,0.5,0.14,0.08,0.1,0.12,0.22,0.54,0.2,0.22,0.0005429598120569,-0.0320499669922397,-0.0913098006978282,36.29975550016839,0.9584914344306816,0.0332221261127122,0.0084118419846966,15842.2998046875,0.0038112305721171,1.0,0.0005447756173147161,-0.043761374531969044,0.5492929292929294,0.4507070707070707,0.007843566129092382,0.4666666666666667,0.5333333333333333
2022-05-16,15842.2998046875,0.0038112305721171,-0.0200901715542813,-0.028190040743795,-0.0736878956058501,-0.0934643660995717,0.955452157973609,0.93626703729815,0.9391450107273585,28.860470826245944,-0.0891356001693878,0.0038112305721171,0.0039886338168082,0.0192319836262837,0.0115731884390016,0.7283682008368201,50.0,0.6,0.22,0.14,0.16,0.2,0.24,0.5,0.16,0.08,0.0036182560481062,-0.0296610331037577,-0.0923530328914852,35.787681859091066,0.7082162930921501,0.0333785004381989,0.0011113332080865,16259.2998046875,0.0263219359020472,1.0,0.0039820387068256425,-0.034168985759917454,0.6412121212121212,0.35878787878787877,0.006474067691011775,0.7333333333333333,0.7333333333333333
2022-05-17,16259.2998046875,0.0263219359020472,0.0285488236770938,0.0011853411923923,-0.0474424441370491,-0.0532414812890705,0.9824164987347612,0.9623866275596512,0.964211808812904,40.85516580615266,-0.0651598858215897,0.0302334854409915,0.0044374747072202,0.0194945739372147,0.0131093020133968,1.0032911478302176,50.0,0.98,0.48,0.2,0.3,0.26,0.3,0.44,0.38,0.02,0.0202361728774652,-0.0021109801753189,-0.0677256875085123,43.980984138775725,0.8935382165437226,0.0322778053787798,-0.0144842062194417,16240.2998046875,-0.0011685620062508,0.0,0.028730830010303545,0.000643487016064471,0.9866666666666667,0.013333333333333334,0.007080864988614694,1.0,1.0
2022-05-18,16240.2998046875,-0.0011685620062508,0.0290295937323377,0.0045277258804079,-0.0262207880588331,-0.0423589477576951,0.983022150330466,0.9627245290881784,0.9634389509482012,40.519930965531245,-0.0662523044609377,0.0290295937323377,0.0036195030932717,0.0192809720575904,0.012903652249983,1.004218825644927,50.0,0.52,0.58,0.3,0.3,0.28,0.36,0.46,0.24,0.18,0.0003837659893948,0.011425317851846,-0.045993125299086,44.19572384940408,0.970368743609822,0.0322987964532837,-0.0036341775413908,15809.400390625,-0.0265327253341793,0.0,-0.0010181772080343247,0.006389481490055312,0.5215151515151515,0.4784848484848485,0.006845290212931598,0.4666666666666667,0.5333333333333333
2022-05-19,15809.400390625,-0.0265327253341793,-0.0020766816982447,8.85874636260553e-05,-0.0523448001098634,-0.0774455961159409,0.9608804282335522,0.9394952674657028,0.9384563932986963,33.7552089158455,-0.0910271755980987,0.0017266341610955,-0.0198826017958917,0.0206242697454228,0.0136396617073645,1.0802904635716006,50.0,0.06,0.52,0.16,0.14,0.18,0.22,0.4,0.04,0.24,-0.0229861421836247,0.001566398339187,-0.0870657805004264,38.36710979607616,0.8341164203507281,0.0338971105681483,-0.0096201843844855,16266.150390625,0.0288910387942893,1.0,-0.023923549215387405,0.007544378608939128,0.060000000000000005,0.94,0.005021156192817247,0.0,1.0
2022-05-20,16266.150390625,0.0288910387942893,0.0004213333919536,0.0306675572099166,-0.0088414721227816,-0.0647660064653485,0.989711917047894,0.9679045745922166,0.9659002843299808,44.3590483988866,-0.0567641349997837,0.0306675572099166,0.0148265847072541,0.0207005329850485,0.014949435459044,0.8735679922472571,50.0,0.96,0.76,0.16,0.34,0.34,0.36,0.46,0.32,0.02,0.024866913665972,0.033882932634906,-0.0681639601068351,46.240393151679925,0.8456492474880055,0.0328665437583749,-0.0033979536414865,16214.7001953125,-0.0031630222318707,0.0,0.0238844105071917,0.03107431941570193,0.9111111111111111,0.08888888888888888,0.006662604227495678,0.9333333333333333,0.9333333333333333
2022-05-23,16214.7001953125,-0.0031630222318707,-0.0015763015266264,0.0235067127384378,-0.0053459831952064,-0.0557449251242999,0.987843859661105,0.9661751395662408,0.9632012160315024,43.51409163432496,-0.0597476110106771,0.0274075328127936,0.0015246265460444,0.0209584959415315,0.0147833376600571,1.0114119489818751,50.0,0.54,0.66,0.22,0.36,0.32,0.4,0.46,0.22,0.22,0.0027283793088712,0.0187720143515777,-0.0649063991843493,44.778997401541744,0.925677738639673,0.033339739673588,-0.0091614740600493,16125.150390625,-0.0055227542667355,0.0,-0.008029820433255909,0.01849868286659911,0.47070707070707063,0.5292929292929293,0.011525168926662872,0.4666666666666667,0.5333333333333333
2022-05-24,16125.150390625,-0.0055227542667355,0.0199722944702722,-0.0082506267596975,-0.0070750653750665,-0.0488852961296121,0.9840387792515192,0.9623170392645862,0.9582832970892138,42.01403065916589,-0.0649403939037762,0.0217334134772755,0.0006691217996208,0.0196365831928581,0.0146156945604563,0.8637919706767178,50.0,0.3,0.44,0.28,0.36,0.32,0.36,0.46,0.1,0.18,-0.0091578711604967,-0.0065615324515279,-0.0564504078372714,44.63895472890688,0.8476702168954395,0.0328117609806926,-0.0075651117076593,16025.7998046875,-0.0061612191843656,0.0,-0.010607880982737005,-0.02002159262162393,0.22636363636363635,0.7736363636363637,0.007738576871189834,0.13333333333333333,0.8666666666666667
2022-05-25,16025.7998046875,-0.0061612191843656,-0.0147761197434904,-0.0132078842496545,-0.0087399600485892,-0.0683108299145774,0.980031549428926,0.958026481592715,0.9528305926788936,40.352016547164574,-0.0707015010873817,0.0154382899688521,0.004415414245773,0.0194131153593858,0.0140744572607895,0.8439125910509886,50.0,0.38,0.46,0.2,0.38,0.32,0.34,0.48,0.1,0.24,-0.0090847989555201,-0.0096831174943489,-0.0798015117544318,41.6792223984332,0.8407113767157164,0.0322875222432141,-0.0114906818398543,16170.150390625,0.0090073873189953,1.0,-0.017667469649927832,-0.03627673169038659,0.26232323232323235,0.7376767676767676,0.006225323677523655,0.26666666666666666,0.7333333333333333
2022-05-26,16170.150390625,0.0090073873189953,-0.0027474948134026,0.0228187022332564,0.0229093111478364,-0.0509584221578531,0.989909407300009,0.9679214665743072,0.9617823824387212,43.82886951399309,-0.0623309495727147,0.0245847359451396,0.0049420432226623,0.0190587051735106,0.0142635604480447,1.0809602421240887,50.0,0.74,0.64,0.24,0.44,0.4,0.34,0.44,0.42,0.14,0.0096989071824966,0.0127591824444556,-0.067958945536559,45.84101046343774,1.057354612553727,0.03188594119202,-0.0170005233787058,16352.4501953125,0.0112738471989222,1.0,0.006173262293612741,-0.00682747916960615,0.6639393939393939,0.33606060606060606,0.005522084630767193,0.6666666666666666,0.6666666666666666
2022-05-27,16352.4501953125,0.0112738471989222,0.0140959804517326,0.0053054842488877,0.0361357477005335,-0.0517598119750389,1.0009675395103932,0.9796468234287576,0.9728903701948536,47.9548147004969,-0.0438589889620357,0.0361357477005335,0.0078199160610967,0.0185461443833466,0.0142185885796321,0.9490340004154836,50.0,0.74,0.52,0.26,0.44,0.42,0.38,0.42,0.2,0.1,0.0107589511224672,0.0031299708286611,-0.0762875001045331,47.09389879985393,0.7472151294402932,0.0305724174562818,-0.0245276881294941,16661.400390625,0.0188932050929628,1.0,0.005579797632915867,-0.02449333255243856,0.6511111111111112,0.3488888888888889,0.006367096088299893,0.6666666666666666,0.6666666666666666
2022-05-30,16661.400390625,0.0188932050929628,0.03966108360792,0.0275490875521482,0.0517033887778806,-0.0257944207427026,1.017951797026796,0.9982276972409188,0.9913574887394376,54.1071784326718,-0.0238852211352774,0.0557116728859901,0.0107292909146297,0.0187844245562033,0.0149242427945296,0.8834071262913767,50.0,0.9,0.78,0.38,0.62,0.46,0.44,0.4,0.2,0.06,0.0169349997301007,0.0221029911842,-0.043364251723683,49.86320393071827,0.7869046812814671,0.0306003066480979,-0.0175698309809803,16584.55078125,-0.0046124339835348,0.0,0.022044324510607782,0.005009917972739899,0.9317171717171716,0.06828282828282828,0.006511552018707062,1.0,1.0
2022-05-31,16584.55078125,-0.0046124339835348,0.0256274914341709,0.028489680994981,0.0200039965108911,-0.0283874861131437,1.0119789081647652,0.9938719667624892,0.9869146904928254,52.44638775143056,-0.0058803371813227,0.0508422724891561,-0.0049786434471423,0.0181939838183765,0.0149431324939133,2.148722176422094,50.0,0.56,0.84,0.36,0.6,0.48,0.42,0.46,0.52,0.34,0.0014271090115948,0.0321444283361879,-0.0374310924097016,51.81662588379963,1.6324899293162818,0.030560211485827,-0.0090436062965578,16522.75,-0.0037264067061659,0.0,0.0029885728241394395,0.01862681484972702,0.5737373737373737,0.4262626262626263,0.007083650390908757,0.6666666666666666,0.6666666666666666
2022-06-01,16522.75,-0.0037264067061659,0.0104143295135255,0.031009384952328,0.0173919323355702,-0.0092848858949674,1.0074203614143027,0.990550305354988,0.9834010719164684,51.08832858564437,-0.0095848313595816,0.0469264067978298,0.0005939026932304,0.0173066429173952,0.0140735417170784,0.8314457028647568,50.0,0.34,0.86,0.38,0.46,0.46,0.42,0.38,0.08,0.16,-0.0039579541077344,0.0317602138832178,-0.0355731841617539,48.06157782490301,0.6851699244811138,0.0303307618979774,-0.0262882982667864,16628.0,0.0063700049931154,1.0,-0.0060567982068247695,0.030696237168816035,0.2852525252525252,0.7147474747474747,0.0076389945716164274,0.2,0.8
2022-06-02,16628.0,0.0063700049931154,-0.0020046568620842,0.0283144929586089,0.0517792951755735,-0.0032758817900848,1.0125032865227537,0.9969828769553188,0.9897671218045144,53.30590159179542,-0.0020046568620842,0.0535953332365566,-0.0024874557428393,0.0165982778147981,0.0141540245648899,0.7900639416156138,50.0,0.56,0.84,0.42,0.58,0.4,0.46,0.44,0.18,0.04,0.0032930622408287,0.0247900444014464,-0.0196467495723491,49.18848447233106,0.7530455174600656,0.0288988321712782,-0.0163708677822643,16584.30078125,-0.0026280502014673,0.0,0.0038675628229321284,0.028316685037742925,0.6030303030303031,0.39696969696969703,0.006760107469409213,0.6,0.6
2022-06-03,16584.30078125,-0.0026280502014673,-1.5074270222736884e-05,0.014178339219401,0.0195590464236925,0.0105446435372076,1.0088966683498526,0.9945826266905444,0.9872920431406008,52.24674323201685,-0.0046274387246814,0.0508264318087792,0.0080376708338345,0.0165888198980136,0.0136521068737457,0.8295039870252737,50.0,0.24,0.54,0.5,0.44,0.32,0.4,0.38,0.1,0.16,-0.0074477050313372,0.0055696728491314,0.0001149790092641,47.43920903675896,0.7934712911409537,0.0288259665430361,-0.0104296645279435,16569.55078125,-0.0008893953501298,0.0,-0.010386344539198688,0.012180288082725149,0.2293939393939394,0.7706060606060606,0.004905561597491624,0.2,0.8
