date,nifty_close,nifty_return_1d,nifty_return_3d,nifty_return_5d,nifty_return_10d,nifty_return_20d,nifty_close_ema20_ratio,nifty_close_ema50_ratio,nifty_close_ema200_ratio,nifty_rsi14,nifty_distance_20d_high,nifty_distance_20d_low,nifty_gap_pct,nifty_atr_pct,nifty_rolling_volatility_20d,nifty_volume_ratio_20d,constituent_count,breadth_1d,breadth_5d,breadth_20d,above_ema20_breadth,above_ema50_breadth,above_ema200_breadth,relative_strength_breadth,high_volume_up_breadth,high_volume_down_breadth,median_return_1d,median_return_5d,median_return_20d,median_rsi14,median_volume_ratio_20d,median_atr_pct,median_relative_strength_20d,nifty_t1_close,nifty_t1_return,target_t1_direction
2024-01-30,21522.099609375,-0.009913698102483215,0.003176589537437602,-0.0046387440542211555,-0.017011135583286707,-0.009631260640722172,0.9995311313022386,1.0192716242675028,1.0876522601762233,51.539871021843354,-0.02603692415714698,0.013338739368707664,0.0017550415552114451,0.013298784906321309,0.009758880542373735,1.1696654089619258,50.0,0.28,0.42,0.5,0.54,0.64,0.84,0.52,0.14,0.3,-0.00490627035763519,-0.005605359459418313,0.0008965188427121351,52.125087743014234,0.9671840267518381,0.024887791766906833,0.010527779483434307,21725.69921875,0.009460025419002926,1
2024-01-31,21725.69921875,0.009460025419002926,0.017473263967877184,0.022924949601196065,-0.01682320870250331,-0.0007451589596089159,1.0081238899404434,1.0277486153462962,1.096872529776981,55.517391703027194,-0.01682320870250331,0.022924949601196065,-0.00161924765740884,0.013440631393043743,0.010006787925241765,1.2311105780762772,50.0,0.92,0.74,0.5,0.66,0.7,0.88,0.5,0.62,0.08,0.011510346743959121,0.031072038219792764,-2.636568678665574e-05,56.035527869232155,1.168519715323412,0.025318407999458774,0.0007187932728222601,21697.44921875,-0.0013003033741542103,0
2024-02-01,21697.44921875,-0.0013003033741542103,-0.001847048034120724,0.011349891692070901,-0.015198211290986308,0.001460755492932897,1.0061601666255535,1.025350199543632,1.094406889118854,54.84474181810526,-0.018101636801617582,0.021594836837723008,0.0025293166089483954,0.01339558254834154,0.009978219412926153,0.986764007597341,50.0,0.4,0.66,0.54,0.64,0.72,0.86,0.54,0.24,0.26,-0.0030105959837702367,0.011399986023018949,0.01082546022996389,55.42197258310665,1.0054665007330614,0.025435403946750437,0.009364704737030993,21853.80078125,0.007205988175093214,1
2024-02-02,21853.80078125,0.007205988175093214,0.015412119537375979,0.023472606663543782,0.013065651121365374,0.015636273889810814,1.0121178732531053,1.0314146515111984,1.1011723521900665,57.88601095645737,-0.01102608880726652,0.028956437151712144,0.005314024708045428,0.014269179128722477,0.009956337409243997,1.2890642057611972,50.0,0.78,0.8,0.58,0.72,0.72,0.88,0.52,0.42,0.1,0.0059966818065914085,0.02333347263740193,0.021444903754125222,58.22187166834545,1.0209577740538518,0.025636186259544842,0.005808629864314407,21771.69921875,-0.0037568550808078083,0
2024-02-05,21771.69921875,-0.0037568550808078083,0.0021173081490653,0.0015686924953890458,0.014418302775804026,0.005221926228602625,1.0075175877902325,1.026431239409656,1.0959772122675537,55.76217904609525,-0.014741520470317293,0.025090796932868864,0.0030772679166042316,0.014179620162919869,0.00991047950229935,1.2645409297588823,50.0,0.34,0.6,0.58,0.58,0.66,0.86,0.56,0.2,0.2,-0.004965265787411299,0.007852754839635767,0.029606081039959875,55.861311414881825,0.8408195365891127,0.02667749953460894,0.02438415481135725,21929.400390625,0.007243402101531293,1
2024-02-06,21929.400390625,0.007243402101531293,0.010690250708113469,0.018924769824621546,0.01419823860689906,0.01006870320342057,1.0133855612962257,1.0324948556678402,1.1027755589750319,58.882781386206126,-0.0076048971291404754,0.03251594176563266,0.0024573185336826953,0.014054359788490792,0.01002274947976049,1.0549663036369323,50.0,0.7,0.68,0.6,0.64,0.68,0.84,0.56,0.28,0.1,0.008368797096790392,0.029180961277173956,0.03453109371177587,58.59871507893645,0.8957422164260449,0.026756291154606905,0.024462390508355303,21930.5,5.014315737827957e-05,1
2024-02-07,21930.5,5.014315737827957e-05,0.0035096512280741177,0.009426660066859993,0.032567715374996364,0.01940687026449117,1.0121411842992474,1.0312304292633994,1.1017036006592673,58.90454979289313,-0.007555135305315708,0.032567715374996364,0.005273759818551271,0.01418003088897719,0.009764057668324368,0.9689152513919588,50.0,0.54,0.64,0.66,0.68,0.68,0.84,0.62,0.16,0.06,0.0011747319377415355,0.018225714063644816,0.050231591886324756,59.39407055738509,0.8013782023031499,0.02679075693233849,0.030824721621833584,21717.94921875,-0.009692017110872975,0
2024-02-08,21717.94921875,-0.009692017110872975,-0.002468801330569037,0.0009448115210834995,0.012305426721588075,0.008034384667956918,1.0021089792227698,1.020385975815355,1.09003858979886,53.05723491121083,-0.017173927915534626,0.022560051409446835,0.003609146650783046,0.013871182043839489,0.010050926859918844,1.3253808682040833,50.0,0.3,0.62,0.64,0.56,0.6,0.82,0.58,0.16,0.28,-0.011437584545828106,0.008946556181153698,0.034614454714953946,55.792215647113316,0.9520024768002942,0.027050359656101423,0.02658007004699703,21782.5,0.0029722318898448563,1
2024-02-09,21782.5,0.0029722318898448563,-0.006698787381701599,-0.0032626261199916184,0.02013339820394755,0.007576810223065333,1.0046007284784222,1.0224797701885195,1.0922646587447975,54.53336270027387,-0.014252740921914198,0.025599337003527456,0.0004167419841918374,0.013463301706399304,0.01004433442733181,0.9259038300918745,50.0,0.54,0.5,0.6,0.54,0.64,0.82,0.6,0.12,0.1,0.000883410567301457,-0.0018327600673203048,0.02812729099425837,53.120401502931266,0.7942642324094795,0.02748585458634475,0.020550480771193036,21616.05078125,-0.0076414194307357075,0
2024-02-12,21616.05078125,-0.0076414194307357075,-0.014338442750963298,-0.007149117573972075,-0.005591639845669905,-0.0014389130522262095,0.9972162753075936,1.0140833135087362,1.0830138821544648,50.15386189914159,-0.021785249181227928,0.01776230230159892,0.000840159818661812,0.013727566292852975,0.010201003941045795,0.7545485573262621,50.0,0.3,0.44,0.62,0.5,0.64,0.82,0.62,0.12,0.08,-0.004093073360806554,-0.004037431122772994,0.01445947608344933,51.47123594504378,0.6013788312439314,0.02790034556037775,0.01589838913567554,21743.25,0.005884480011507653,1
2024-02-13,21743.25,0.005884480011507653,0.0011649710106218514,-0.008488622001018409,0.010275502606105658,-0.00691043094519983,1.0027898050848307,1.0192492301680032,1.088418792675711,53.244061129265496,-0.016028964033072968,0.023751304225958725,0.002232137613307872,0.012549384168485786,0.009945712828116331,0.9515015151712208,50.0,0.72,0.36,0.56,0.54,0.6,0.82,0.58,0.14,0.06,0.006115065545198584,-0.00675497430789973,0.015919397841042793,52.9707348794135,0.8097419425649912,0.02627349542207162,0.022829828786242623,21840.05078125,0.004451992284961959,1
2024-02-14,21840.05078125,0.004451992284961959,0.002642065017789408,-0.004124357344793772,0.005263423807382539,-0.011648332572322118,1.0065588083620973,1.0228328005879361,1.092250811374372,55.50478428204203,-0.008725824956221095,0.028309037134092607,-0.007593143130626756,0.012479044645078485,0.009758462878401092,0.9324245374878286,50.0,0.68,0.4,0.54,0.56,0.64,0.84,0.56,0.2,0.08,0.005749949730794457,-0.007588645433786512,0.012462653603876106,54.34751273166467,0.7205226468146249,0.026335195612405247,0.024110986176198224,21910.75,0.0032371361888359207,1
2024-02-15,21910.75,0.0032371361888359207,0.013633351518845593,0.008877485590745637,0.009830684662493594,-0.005516935451128302,1.0088739103021895,1.0250928742111494,1.0947431759988615,57.134959454262784,-0.0009005722623742773,0.0316378135315063,0.003044864715108231,0.0122663244945811,0.009776132286839885,0.8907227129134163,50.0,0.5,0.66,0.54,0.54,0.64,0.82,0.54,0.14,0.06,0.000301242274454272,0.010270232368058019,0.025044120311616624,53.73307169234601,0.7546244114415103,0.025314749983346044,0.030561055762744926,22040.69921875,0.005930843022260657,1
2024-02-16,22040.69921875,0.005930843022260657,0.013680071688914941,0.011853516297486433,0.008552216585608896,0.021729607985196298,1.0134234002654836,1.0299135187601403,1.1001277423370266,60.033384487123605,0.0,0.03775629545939019,0.004999864507148288,0.011374902198102319,0.00855600069531365,0.8998613182615066,50.0,0.76,0.72,0.64,0.66,0.68,0.82,0.54,0.26,0.0,0.006945052738077218,0.0157213366204928,0.03986822155275038,56.791366150120155,0.8504403514253928,0.024658995015860843,0.018138613567554085,22122.25,0.0037000088082788096,1
2024-02-19,22122.25,0.0037000088082788096,0.012921179606059985,0.023417747481842666,0.01610121367780537,0.030751668627473805,1.0155121741049544,1.0323588946771514,1.1030545796100866,61.77996669058466,0.0,0.04159600289343657,0.002847005867518959,0.010862692477515364,0.0084459947869051,0.0,50.0,0.56,0.84,0.68,0.68,0.68,0.84,0.56,0.04,0.06,0.0026556504055396113,0.021436985002650233,0.05376445266304275,58.94918019470222,0.5566985571678085,0.024098640486809868,0.023012784035568945,22196.94921875,0.0033766555730090353,1
2024-02-20,22196.94921875,0.0033766555730090353,0.013062045742386674,0.02086620991572108,0.01220046254613405,0.026571926231377718,1.0171064255824946,1.0343907936517562,1.1056045325748758,63.35948911455442,0.0,0.045113113841430685,-0.0010419727310738702,0.010431133541643343,0.00834426504197869,0.8203975751522465,50.0,0.52,0.76,0.64,0.7,0.68,0.84,0.5,0.12,0.08,0.0010622089226303144,0.015185533097922144,0.028495873429883356,56.552185249160665,0.6930749302016835,0.023666112585436657,0.0019239471985056378,22055.05078125,-0.006392700010330099,0
2024-02-21,22055.05078125,-0.006392700010330099,0.0006511391656662813,0.009844299454861094,0.00567934070130649,0.0384320192277805,1.0095847493682755,1.0266598589998848,1.0974607126289644,58.420414306214475,-0.006392700010330099,0.03289768855903552,0.002338176751837562,0.010748437649083812,0.007298403393038715,1.0233733417561592,50.0,0.32,0.7,0.72,0.6,0.68,0.84,0.48,0.14,0.1,-0.006246546778634676,0.013959835964757916,0.03365135742180292,55.55316201892997,0.837702945282423,0.023831203547364458,-0.004780661805977582,22217.44921875,0.0073633218581414805,1
2024-02-22,22217.44921875,0.0073633218581414805,0.004303324424504762,0.013997659539267238,0.022999409150876948,0.03558785341641091,1.015372906545892,1.0328334847667233,1.1043818849290834,62.06511313363646,0.0,0.04050324668642613,0.0012015388340220756,0.01050236666206272,0.007159350641519252,0.9731567391458319,50.0,0.72,0.82,0.66,0.7,0.7,0.84,0.5,0.32,0.16,0.007291060503572977,0.014548146821106611,0.0323913444132512,57.973733427257166,0.989926365809191,0.023432500031982124,-0.0031965090031597088,22212.69921875,-0.0002137959201901074,0
2024-02-23,22212.69921875,-0.0002137959201901074,0.0007095569686079717,0.00780374516674498,0.01974976328474698,0.04028079133733997,1.0136926480253787,1.0312937185590025,1.1030027569232144,61.89421865917849,-0.0002137959201901074,0.03208792924061066,0.0032654865342856,0.010099595889045231,0.007013433108853004,0.6581821358884002,50.0,0.48,0.64,0.74,0.72,0.72,0.84,0.52,0.06,0.1,-0.0008761118169734461,0.006849947547465152,0.05159143701053437,55.35066051730199,0.8040822625260864,0.022800508319318943,0.011310645673194397,22122.05078125,-0.004080928508836235,0
2024-02-26,22122.05078125,-0.004080928508836235,0.003037852901112359,-9.005356597979741e-06,0.0234085312400778,0.017685999318397316,1.0086378995425,1.0259953113365676,1.0974258787915674,58.57927711882275,-0.004293851943160565,0.027876052186547096,-0.001958339217202454,0.00989461745997972,0.006026781119960677,0.6204374113607524,50.0,0.28,0.4,0.62,0.58,0.68,0.82,0.56,0.06,0.04,-0.005235044886353846,-0.0035027887935423774,0.03287669770286239,55.75698050480978,0.6268102879771162,0.02260622364216765,0.015190698384465073,22198.349609375,0.003448994348646428,1
2024-02-27,22198.349609375,0.003448994348646428,-0.0008596670656000338,6.308932868193118e-05,0.020930615679578768,0.0314211908816473,1.0109500798020405,1.0283429420816046,1.1001030097729272,60.497051573061114,-0.0008596670656000338,0.026938261480681458,-0.0014398105679693796,0.00966577145971817,0.005481582921665137,0.7670782894336639,50.0,0.6,0.44,0.66,0.6,0.72,0.82,0.54,0.16,0.06,0.0019564249080165075,-0.0026477191288972746,0.04268818494194537,58.28893289436574,0.7882880130370866,0.022042577529844704,0.011266994060298074,21951.150390625,-0.011135927809948543,0
2024-02-28,21951.150390625,-0.011135927809948543,-0.011774743157023648,-0.004710956762490448,0.005086966623281786,0.010377165291896695,0.9997215176074986,1.0162182388088146,1.086902223605448,52.08325707723414,-0.011986021685165493,0.015502351135558534,0.0007095122059590508,0.009669031872630435,0.00584254366011185,0.6375628140703518,50.0,0.08,0.36,0.6,0.54,0.62,0.82,0.48,0.02,0.18,-0.010517883443423526,-0.006281170921032531,0.006613455277115987,53.171874528284306,0.6916125232477385,0.0214992905191674,-0.003763710014780708,21982.80078125,0.0014418556686905948,1
2024-02-29,21982.80078125,0.0014418556686905948,-0.00629462437171624,-0.010561448129786766,0.0032883758543180708,0.013151387502887246,1.001052096001659,1.0169782351861,1.0875120512142005,52.98485343670356,-0.010561448129786766,0.016966558957111744,-0.0007266667847081187,0.009737485263629015,0.0058294283229757176,1.1263817877636537,50.0,0.64,0.34,0.54,0.48,0.62,0.8,0.52,0.44,0.3,0.002339717657029672,-0.011504925904260443,0.023674028250409318,51.62636716605813,1.3819953334579425,0.02182051162606389,0.010522640747522072,22338.75,0.016192168700068565,1
2024-03-01,22338.75,0.016192168700068565,0.006324812118721823,0.005674716971974192,0.013522746183861845,0.022190612223667472,1.015591735270607,1.032091646426095,1.1039665002965784,61.71050965680675,0.0,0.03343345304207368,0.0029796021285817265,0.009945407363885625,0.006648503540313438,1.115094219909904,50.0,0.74,0.6,0.64,0.64,0.68,0.8,0.56,0.26,0.16,0.013573677540111073,0.002844585792321941,0.031230558461641245,56.25167103407705,0.9481845626263012,0.02158089373133261,0.009039946237973773,22405.599609375,0.0029925402887358565,1
