bootstrap_iteration,top_20_rate,bottom_20_rate,top_minus_bottom
1001,0.33482142857142855,0.08482142857142858,0.24999999999999997
1002,0.33482142857142855,0.11160714285714286,0.2232142857142857
1003,0.30357142857142855,0.17857142857142858,0.12499999999999997
1004,0.3080357142857143,0.07589285714285714,0.23214285714285715
1005,0.28125,0.11160714285714286,0.16964285714285715
1006,0.29017857142857145,0.10714285714285714,0.1830357142857143
1007,0.3392857142857143,0.08928571428571429,0.25
1008,0.3125,0.10267857142857142,0.20982142857142858
1009,0.32589285714285715,0.08928571428571429,0.23660714285714285
1010,0.29017857142857145,0.14285714285714285,0.1473214285714286
1011,0.40625,0.07589285714285714,0.33035714285714285
1012,0.3080357142857143,0.08035714285714286,0.22767857142857145
1013,0.3392857142857143,0.12053571428571429,0.21875
1014,0.3125,0.10267857142857142,0.20982142857142858
1015,0.34375,0.09375,0.25
1016,0.3169642857142857,0.125,0.1919642857142857
1017,0.3482142857142857,0.10714285714285714,0.24107142857142855
1018,0.2857142857142857,0.0625,0.2232142857142857
1019,0.2767857142857143,0.10714285714285714,0.16964285714285715
1020,0.3169642857142857,0.10267857142857142,0.21428571428571427
1021,0.3392857142857143,0.12053571428571429,0.21875
1022,0.26785714285714285,0.12053571428571429,0.14732142857142855
1023,0.26339285714285715,0.125,0.13839285714285715
1024,0.33482142857142855,0.125,0.20982142857142855
1025,0.3169642857142857,0.09821428571428571,0.21875
1026,0.3125,0.13839285714285715,0.17410714285714285
1027,0.3392857142857143,0.12946428571428573,0.20982142857142858
1028,0.38392857142857145,0.11160714285714286,0.2723214285714286
1029,0.38839285714285715,0.11607142857142858,0.2723214285714286
1030,0.375,0.13839285714285715,0.23660714285714285
1031,0.28125,0.09821428571428571,0.1830357142857143
1032,0.33035714285714285,0.08928571428571429,0.24107142857142855
1033,0.33482142857142855,0.12053571428571429,0.21428571428571425
1034,0.33482142857142855,0.11160714285714286,0.2232142857142857
1035,0.3080357142857143,0.11160714285714286,0.19642857142857145
1036,0.3169642857142857,0.08482142857142858,0.23214285714285712
1037,0.29910714285714285,0.13392857142857142,0.16517857142857142
1038,0.3125,0.08482142857142858,0.22767857142857142
1039,0.33482142857142855,0.10267857142857142,0.23214285714285712
1040,0.2857142857142857,0.12053571428571429,0.1651785714285714
1041,0.32589285714285715,0.14732142857142858,0.17857142857142858
1042,0.3169642857142857,0.11607142857142858,0.20089285714285712
1043,0.33482142857142855,0.10267857142857142,0.23214285714285712
1044,0.33035714285714285,0.09821428571428571,0.23214285714285715
1045,0.3169642857142857,0.08928571428571429,0.2276785714285714
1046,0.3125,0.09821428571428571,0.2142857142857143
1047,0.2857142857142857,0.08928571428571429,0.1964285714285714
1048,0.23660714285714285,0.07589285714285714,0.1607142857142857
1049,0.30357142857142855,0.10267857142857142,0.20089285714285712
1050,0.3125,0.08482142857142858,0.22767857142857142
1051,0.3169642857142857,0.18303571428571427,0.13392857142857142
1052,0.36160714285714285,0.11607142857142858,0.24553571428571427
1053,0.35714285714285715,0.08482142857142858,0.2723214285714286
1054,0.34375,0.12053571428571429,0.2232142857142857
1055,0.3125,0.08928571428571429,0.2232142857142857
1056,0.3392857142857143,0.125,0.2142857142857143
1057,0.3125,0.11607142857142858,0.19642857142857142
1058,0.32142857142857145,0.08035714285714286,0.2410714285714286
1059,0.3482142857142857,0.15178571428571427,0.19642857142857142
1060,0.35714285714285715,0.13392857142857142,0.22321428571428573
1061,0.36607142857142855,0.10267857142857142,0.2633928571428571
1062,0.33482142857142855,0.09821428571428571,0.23660714285714285
1063,0.35267857142857145,0.12946428571428573,0.22321428571428573
1064,0.28125,0.11607142857142858,0.16517857142857142
1065,0.35267857142857145,0.10267857142857142,0.25
1066,0.3080357142857143,0.125,0.1830357142857143
1067,0.30357142857142855,0.11160714285714286,0.1919642857142857
1068,0.3125,0.13392857142857142,0.17857142857142858
1069,0.36607142857142855,0.09821428571428571,0.26785714285714285
1070,0.3392857142857143,0.13392857142857142,0.20535714285714288
1071,0.35267857142857145,0.15178571428571427,0.20089285714285718
1072,0.34375,0.11607142857142858,0.22767857142857142
1073,0.33035714285714285,0.09375,0.23660714285714285
1074,0.3169642857142857,0.08482142857142858,0.23214285714285712
1075,0.26785714285714285,0.13392857142857142,0.13392857142857142
1076,0.29464285714285715,0.10267857142857142,0.19196428571428573
1077,0.3169642857142857,0.10267857142857142,0.21428571428571427
1078,0.29464285714285715,0.15625,0.13839285714285715
1079,0.3392857142857143,0.11607142857142858,0.22321428571428573
1080,0.3169642857142857,0.10714285714285714,0.20982142857142855
1081,0.2767857142857143,0.125,0.1517857142857143
1082,0.3794642857142857,0.12946428571428573,0.24999999999999997
1083,0.36160714285714285,0.125,0.23660714285714285
1084,0.29464285714285715,0.125,0.16964285714285715
1085,0.29017857142857145,0.11160714285714286,0.1785714285714286
1086,0.35714285714285715,0.11160714285714286,0.2455357142857143
1087,0.3705357142857143,0.11607142857142858,0.2544642857142857
1088,0.36607142857142855,0.09821428571428571,0.26785714285714285
1089,0.36160714285714285,0.07589285714285714,0.2857142857142857
1090,0.3125,0.13392857142857142,0.17857142857142858
1091,0.34375,0.12053571428571429,0.2232142857142857
1092,0.30357142857142855,0.11160714285714286,0.1919642857142857
1093,0.2857142857142857,0.12946428571428573,0.15624999999999997
1094,0.33482142857142855,0.11607142857142858,0.21874999999999997
1095,0.3125,0.11607142857142858,0.19642857142857142
1096,0.36607142857142855,0.10267857142857142,0.2633928571428571
1097,0.27232142857142855,0.08928571428571429,0.18303571428571425
1098,0.3169642857142857,0.11160714285714286,0.20535714285714285
1099,0.38392857142857145,0.10714285714285714,0.2767857142857143
1100,0.3169642857142857,0.07589285714285714,0.24107142857142855
1101,0.35714285714285715,0.125,0.23214285714285715
1102,0.2857142857142857,0.09821428571428571,0.1875
1103,0.28125,0.125,0.15625
1104,0.35267857142857145,0.10267857142857142,0.25
1105,0.33035714285714285,0.12946428571428573,0.20089285714285712
1106,0.3482142857142857,0.10714285714285714,0.24107142857142855
1107,0.2767857142857143,0.11607142857142858,0.16071428571428573
1108,0.27232142857142855,0.12053571428571429,0.15178571428571425
1109,0.3392857142857143,0.08482142857142858,0.2544642857142857
1110,0.2857142857142857,0.11160714285714286,0.17410714285714285
1111,0.33035714285714285,0.11607142857142858,0.21428571428571427
1112,0.27232142857142855,0.125,0.14732142857142855
1113,0.27232142857142855,0.0625,0.20982142857142855
1114,0.2857142857142857,0.09821428571428571,0.1875
1115,0.32589285714285715,0.11607142857142858,0.20982142857142858
1116,0.34375,0.09821428571428571,0.2455357142857143
1117,0.32589285714285715,0.09821428571428571,0.22767857142857145
1118,0.35267857142857145,0.08482142857142858,0.2678571428571429
1119,0.2544642857142857,0.09821428571428571,0.15625
1120,0.34375,0.09821428571428571,0.2455357142857143
1121,0.2857142857142857,0.07589285714285714,0.20982142857142855
1122,0.33482142857142855,0.09821428571428571,0.23660714285714285
1123,0.35267857142857145,0.08928571428571429,0.26339285714285715
1124,0.36160714285714285,0.08035714285714286,0.28125
1125,0.2857142857142857,0.11607142857142858,0.16964285714285712
1126,0.3125,0.08035714285714286,0.23214285714285715
1127,0.30357142857142855,0.16071428571428573,0.14285714285714282
1128,0.30357142857142855,0.10714285714285714,0.1964285714285714
1129,0.3080357142857143,0.09821428571428571,0.2098214285714286
1130,0.3125,0.08482142857142858,0.22767857142857142
1131,0.3125,0.12053571428571429,0.1919642857142857
1132,0.32589285714285715,0.12946428571428573,0.19642857142857142
1133,0.32589285714285715,0.08035714285714286,0.2455357142857143
1134,0.30357142857142855,0.12053571428571429,0.18303571428571425
1135,0.34375,0.09821428571428571,0.2455357142857143
1136,0.2544642857142857,0.10267857142857142,0.15178571428571427
1137,0.34375,0.12946428571428573,0.21428571428571427
1138,0.3169642857142857,0.09821428571428571,0.21875
1139,0.35267857142857145,0.11607142857142858,0.23660714285714288
1140,0.3169642857142857,0.14732142857142858,0.16964285714285712
1141,0.3125,0.12053571428571429,0.1919642857142857
1142,0.3169642857142857,0.14285714285714285,0.17410714285714285
1143,0.30357142857142855,0.08035714285714286,0.2232142857142857
1144,0.27232142857142855,0.10267857142857142,0.16964285714285712
1145,0.3392857142857143,0.14732142857142858,0.19196428571428573
1146,0.2857142857142857,0.13839285714285715,0.14732142857142855
1147,0.2767857142857143,0.11607142857142858,0.16071428571428573
1148,0.26339285714285715,0.08928571428571429,0.17410714285714285
1149,0.34375,0.10267857142857142,0.24107142857142858
1150,0.35267857142857145,0.10714285714285714,0.2455357142857143
1151,0.22767857142857142,0.13839285714285715,0.08928571428571427
1152,0.36160714285714285,0.13839285714285715,0.2232142857142857
1153,0.3080357142857143,0.08928571428571429,0.21875
1154,0.38839285714285715,0.12053571428571429,0.26785714285714285
1155,0.32142857142857145,0.10267857142857142,0.21875000000000003
1156,0.32589285714285715,0.08035714285714286,0.2455357142857143
1157,0.3169642857142857,0.14732142857142858,0.16964285714285712
1158,0.35714285714285715,0.125,0.23214285714285715
1159,0.35714285714285715,0.07589285714285714,0.28125
1160,0.36607142857142855,0.08035714285714286,0.2857142857142857
1161,0.36607142857142855,0.11607142857142858,0.24999999999999997
1162,0.29017857142857145,0.09375,0.19642857142857145
1163,0.34375,0.08928571428571429,0.2544642857142857
1164,0.33035714285714285,0.09375,0.23660714285714285
1165,0.3392857142857143,0.13392857142857142,0.20535714285714288
1166,0.27232142857142855,0.15625,0.11607142857142855
1167,0.35714285714285715,0.13392857142857142,0.22321428571428573
1168,0.29017857142857145,0.125,0.16517857142857145
1169,0.34375,0.125,0.21875
1170,0.28125,0.13392857142857142,0.14732142857142858
1171,0.28125,0.10267857142857142,0.17857142857142858
1172,0.3169642857142857,0.12053571428571429,0.1964285714285714
1173,0.3705357142857143,0.125,0.2455357142857143
1174,0.32589285714285715,0.13839285714285715,0.1875
1175,0.28125,0.11607142857142858,0.16517857142857142
1176,0.3080357142857143,0.13392857142857142,0.17410714285714288
1177,0.35267857142857145,0.10714285714285714,0.2455357142857143
1178,0.3705357142857143,0.10714285714285714,0.26339285714285715
1179,0.30357142857142855,0.07589285714285714,0.2276785714285714
1180,0.3080357142857143,0.12053571428571429,0.1875
1181,0.3125,0.09821428571428571,0.2142857142857143
1182,0.33035714285714285,0.11607142857142858,0.21428571428571427
1183,0.32589285714285715,0.11160714285714286,0.2142857142857143
1184,0.30357142857142855,0.12053571428571429,0.18303571428571425
1185,0.27232142857142855,0.14285714285714285,0.1294642857142857
1186,0.33482142857142855,0.10714285714285714,0.2276785714285714
1187,0.38839285714285715,0.13839285714285715,0.25
1188,0.3125,0.10714285714285714,0.20535714285714285
1189,0.26339285714285715,0.125,0.13839285714285715
1190,0.30357142857142855,0.08928571428571429,0.21428571428571425
1191,0.3392857142857143,0.09821428571428571,0.2410714285714286
1192,0.3482142857142857,0.12053571428571429,0.2276785714285714
1193,0.3080357142857143,0.11607142857142858,0.19196428571428573
1194,0.33035714285714285,0.09375,0.23660714285714285
1195,0.33035714285714285,0.15178571428571427,0.17857142857142858
1196,0.3080357142857143,0.08928571428571429,0.21875
1197,0.3125,0.10714285714285714,0.20535714285714285
1198,0.39732142857142855,0.08482142857142858,0.3125
1199,0.28125,0.16071428571428573,0.12053571428571427
1200,0.3392857142857143,0.10267857142857142,0.23660714285714288
1201,0.3169642857142857,0.10267857142857142,0.21428571428571427
1202,0.3080357142857143,0.14285714285714285,0.16517857142857145
1203,0.32142857142857145,0.09821428571428571,0.22321428571428575
1204,0.32142857142857145,0.13839285714285715,0.1830357142857143
1205,0.33035714285714285,0.09375,0.23660714285714285
1206,0.2767857142857143,0.12946428571428573,0.14732142857142858
1207,0.3080357142857143,0.11160714285714286,0.19642857142857145
1208,0.29464285714285715,0.09821428571428571,0.19642857142857145
1209,0.29910714285714285,0.125,0.17410714285714285
1210,0.32589285714285715,0.12946428571428573,0.19642857142857142
1211,0.3705357142857143,0.08482142857142858,0.2857142857142857
1212,0.33482142857142855,0.08482142857142858,0.24999999999999997
1213,0.39732142857142855,0.07589285714285714,0.3214285714285714
1214,0.3125,0.11160714285714286,0.20089285714285715
1215,0.36160714285714285,0.09375,0.26785714285714285
1216,0.28125,0.125,0.15625
1217,0.3080357142857143,0.14285714285714285,0.16517857142857145
1218,0.33482142857142855,0.10267857142857142,0.23214285714285712
1219,0.3794642857142857,0.11607142857142858,0.2633928571428571
1220,0.33035714285714285,0.10714285714285714,0.2232142857142857
1221,0.36607142857142855,0.125,0.24107142857142855
1222,0.35267857142857145,0.11607142857142858,0.23660714285714288
1223,0.34375,0.08035714285714286,0.26339285714285715
1224,0.3080357142857143,0.13392857142857142,0.17410714285714288
1225,0.375,0.08482142857142858,0.2901785714285714
1226,0.3169642857142857,0.125,0.1919642857142857
1227,0.34375,0.13392857142857142,0.20982142857142858
1228,0.3080357142857143,0.14285714285714285,0.16517857142857145
1229,0.29464285714285715,0.08035714285714286,0.2142857142857143
1230,0.39285714285714285,0.10714285714285714,0.2857142857142857
1231,0.33482142857142855,0.11607142857142858,0.21874999999999997
1232,0.3392857142857143,0.10714285714285714,0.23214285714285715
1233,0.30357142857142855,0.10714285714285714,0.1964285714285714
1234,0.35267857142857145,0.10714285714285714,0.2455357142857143
1235,0.2767857142857143,0.125,0.1517857142857143
1236,0.26785714285714285,0.08482142857142858,0.18303571428571427
1237,0.3080357142857143,0.10267857142857142,0.20535714285714288
1238,0.39732142857142855,0.11607142857142858,0.28125
1239,0.30357142857142855,0.11607142857142858,0.18749999999999997
1240,0.3080357142857143,0.10267857142857142,0.20535714285714288
1241,0.3392857142857143,0.08928571428571429,0.25
1242,0.29017857142857145,0.09375,0.19642857142857145
1243,0.35267857142857145,0.13392857142857142,0.21875000000000003
1244,0.33482142857142855,0.14285714285714285,0.1919642857142857
1245,0.33482142857142855,0.08482142857142858,0.24999999999999997
1246,0.3125,0.10267857142857142,0.20982142857142858
1247,0.25892857142857145,0.08035714285714286,0.1785714285714286
1248,0.29017857142857145,0.125,0.16517857142857145
1249,0.34375,0.14285714285714285,0.20089285714285715
1250,0.33482142857142855,0.125,0.20982142857142855
1251,0.3392857142857143,0.125,0.2142857142857143
1252,0.36160714285714285,0.11607142857142858,0.24553571428571427
1253,0.40625,0.11160714285714286,0.29464285714285715
1254,0.3080357142857143,0.07589285714285714,0.23214285714285715
1255,0.3392857142857143,0.07589285714285714,0.26339285714285715
1256,0.32589285714285715,0.11607142857142858,0.20982142857142858
1257,0.35714285714285715,0.11607142857142858,0.24107142857142858
1258,0.3169642857142857,0.10267857142857142,0.21428571428571427
1259,0.26785714285714285,0.125,0.14285714285714285
1260,0.3125,0.08482142857142858,0.22767857142857142
1261,0.32142857142857145,0.09375,0.22767857142857145
1262,0.36160714285714285,0.12053571428571429,0.24107142857142855
1263,0.33035714285714285,0.11160714285714286,0.21875
1264,0.3169642857142857,0.12946428571428573,0.18749999999999997
1265,0.33482142857142855,0.11607142857142858,0.21874999999999997
1266,0.3080357142857143,0.09375,0.2142857142857143
1267,0.34375,0.10267857142857142,0.24107142857142858
1268,0.3482142857142857,0.10714285714285714,0.24107142857142855
1269,0.34375,0.125,0.21875
1270,0.35267857142857145,0.125,0.22767857142857145
1271,0.2857142857142857,0.13392857142857142,0.15178571428571427
1272,0.38392857142857145,0.11607142857142858,0.2678571428571429
1273,0.32589285714285715,0.125,0.20089285714285715
1274,0.23660714285714285,0.13392857142857142,0.10267857142857142
1275,0.35714285714285715,0.13392857142857142,0.22321428571428573
1276,0.33035714285714285,0.13392857142857142,0.19642857142857142
1277,0.40625,0.10267857142857142,0.3035714285714286
1278,0.32589285714285715,0.12946428571428573,0.19642857142857142
1279,0.3392857142857143,0.10714285714285714,0.23214285714285715
1280,0.29910714285714285,0.125,0.17410714285714285
1281,0.24553571428571427,0.12053571428571429,0.12499999999999999
1282,0.3125,0.09375,0.21875
1283,0.3080357142857143,0.0625,0.2455357142857143
1284,0.375,0.10714285714285714,0.26785714285714285
1285,0.30357142857142855,0.09375,0.20982142857142855
1286,0.3080357142857143,0.11607142857142858,0.19196428571428573
1287,0.33035714285714285,0.10267857142857142,0.22767857142857142
1288,0.2544642857142857,0.14285714285714285,0.11160714285714285
1289,0.26339285714285715,0.10267857142857142,0.16071428571428573
1290,0.35714285714285715,0.09821428571428571,0.25892857142857145
1291,0.29017857142857145,0.08482142857142858,0.20535714285714288
1292,0.30357142857142855,0.14285714285714285,0.1607142857142857
1293,0.35714285714285715,0.11607142857142858,0.24107142857142858
1294,0.29017857142857145,0.12946428571428573,0.16071428571428573
1295,0.33035714285714285,0.11160714285714286,0.21875
1296,0.33035714285714285,0.10267857142857142,0.22767857142857142
1297,0.32589285714285715,0.11160714285714286,0.2142857142857143
1298,0.34375,0.14732142857142858,0.19642857142857142
1299,0.27232142857142855,0.13839285714285715,0.1339285714285714
1300,0.30357142857142855,0.08482142857142858,0.21874999999999997
1301,0.3080357142857143,0.09821428571428571,0.2098214285714286
1302,0.38839285714285715,0.06696428571428571,0.32142857142857145
1303,0.36607142857142855,0.15625,0.20982142857142855
1304,0.34375,0.125,0.21875
1305,0.30357142857142855,0.08928571428571429,0.21428571428571425
1306,0.39285714285714285,0.13392857142857142,0.2589285714285714
1307,0.33482142857142855,0.09821428571428571,0.23660714285714285
1308,0.34375,0.11160714285714286,0.23214285714285715
1309,0.33482142857142855,0.09821428571428571,0.23660714285714285
1310,0.29910714285714285,0.11160714285714286,0.1875
1311,0.35714285714285715,0.12053571428571429,0.23660714285714285
1312,0.33035714285714285,0.13839285714285715,0.1919642857142857
1313,0.3169642857142857,0.12053571428571429,0.1964285714285714
1314,0.29017857142857145,0.13839285714285715,0.1517857142857143
1315,0.3482142857142857,0.10714285714285714,0.24107142857142855
1316,0.35714285714285715,0.10714285714285714,0.25
1317,0.27232142857142855,0.09821428571428571,0.17410714285714285
1318,0.33035714285714285,0.10267857142857142,0.22767857142857142
1319,0.32142857142857145,0.07589285714285714,0.2455357142857143
1320,0.3080357142857143,0.12946428571428573,0.17857142857142858
1321,0.29464285714285715,0.13839285714285715,0.15625
1322,0.3392857142857143,0.11607142857142858,0.22321428571428573
1323,0.3169642857142857,0.09375,0.2232142857142857
1324,0.3392857142857143,0.09821428571428571,0.2410714285714286
1325,0.3125,0.11160714285714286,0.20089285714285715
1326,0.25892857142857145,0.10267857142857142,0.15625000000000003
1327,0.28125,0.11607142857142858,0.16517857142857142
1328,0.3482142857142857,0.09821428571428571,0.25
1329,0.3482142857142857,0.11607142857142858,0.23214285714285712
1330,0.3392857142857143,0.11160714285714286,0.22767857142857145
1331,0.33482142857142855,0.11607142857142858,0.21874999999999997
1332,0.3392857142857143,0.125,0.2142857142857143
1333,0.32589285714285715,0.13392857142857142,0.19196428571428573
1334,0.3125,0.11160714285714286,0.20089285714285715
1335,0.3169642857142857,0.11160714285714286,0.20535714285714285
1336,0.3482142857142857,0.10714285714285714,0.24107142857142855
1337,0.3392857142857143,0.13392857142857142,0.20535714285714288
1338,0.35267857142857145,0.08482142857142858,0.2678571428571429
1339,0.375,0.08482142857142858,0.2901785714285714
1340,0.35714285714285715,0.11607142857142858,0.24107142857142858
1341,0.33482142857142855,0.10714285714285714,0.2276785714285714
1342,0.30357142857142855,0.13839285714285715,0.1651785714285714
1343,0.27232142857142855,0.11607142857142858,0.15624999999999997
1344,0.29017857142857145,0.14732142857142858,0.14285714285714288
1345,0.42410714285714285,0.10714285714285714,0.3169642857142857
1346,0.26339285714285715,0.13392857142857142,0.12946428571428573
1347,0.3392857142857143,0.13392857142857142,0.20535714285714288
1348,0.29017857142857145,0.08482142857142858,0.20535714285714288
1349,0.28125,0.09375,0.1875
1350,0.33035714285714285,0.10714285714285714,0.2232142857142857
1351,0.3125,0.08928571428571429,0.2232142857142857
1352,0.32142857142857145,0.13392857142857142,0.18750000000000003
1353,0.3705357142857143,0.10267857142857142,0.2678571428571429
1354,0.33035714285714285,0.11160714285714286,0.21875
1355,0.3169642857142857,0.10267857142857142,0.21428571428571427
1356,0.24553571428571427,0.11160714285714286,0.1339285714285714
1357,0.38392857142857145,0.13392857142857142,0.25
1358,0.35714285714285715,0.11160714285714286,0.2455357142857143
1359,0.3125,0.13392857142857142,0.17857142857142858
1360,0.3392857142857143,0.125,0.2142857142857143
1361,0.40625,0.10714285714285714,0.29910714285714285
1362,0.29910714285714285,0.10714285714285714,0.1919642857142857
1363,0.33035714285714285,0.0625,0.26785714285714285
1364,0.3482142857142857,0.10267857142857142,0.24553571428571427
1365,0.3169642857142857,0.10267857142857142,0.21428571428571427
1366,0.32142857142857145,0.11607142857142858,0.20535714285714288
1367,0.32142857142857145,0.125,0.19642857142857145
1368,0.32142857142857145,0.12946428571428573,0.19196428571428573
1369,0.29464285714285715,0.13839285714285715,0.15625
1370,0.33035714285714285,0.08482142857142858,0.24553571428571427
1371,0.36607142857142855,0.10714285714285714,0.2589285714285714
1372,0.36160714285714285,0.08482142857142858,0.2767857142857143
1373,0.2767857142857143,0.10714285714285714,0.16964285714285715
1374,0.34375,0.12053571428571429,0.2232142857142857
1375,0.35714285714285715,0.11607142857142858,0.24107142857142858
1376,0.35714285714285715,0.15178571428571427,0.20535714285714288
1377,0.29017857142857145,0.10714285714285714,0.1830357142857143
1378,0.3392857142857143,0.14732142857142858,0.19196428571428573
1379,0.3392857142857143,0.11607142857142858,0.22321428571428573
1380,0.375,0.12053571428571429,0.2544642857142857
1381,0.28125,0.09375,0.1875
1382,0.29464285714285715,0.10267857142857142,0.19196428571428573
1383,0.3482142857142857,0.12946428571428573,0.21874999999999997
1384,0.36607142857142855,0.10714285714285714,0.2589285714285714
1385,0.30357142857142855,0.08928571428571429,0.21428571428571425
1386,0.3482142857142857,0.10267857142857142,0.24553571428571427
1387,0.27232142857142855,0.11607142857142858,0.15624999999999997
1388,0.3482142857142857,0.09821428571428571,0.25
1389,0.30357142857142855,0.12053571428571429,0.18303571428571425
1390,0.3169642857142857,0.11160714285714286,0.20535714285714285
1391,0.32142857142857145,0.09821428571428571,0.22321428571428575
1392,0.34375,0.10714285714285714,0.23660714285714285
1393,0.35714285714285715,0.11160714285714286,0.2455357142857143
1394,0.3705357142857143,0.11160714285714286,0.25892857142857145
1395,0.32589285714285715,0.08035714285714286,0.2455357142857143
1396,0.2767857142857143,0.14732142857142858,0.12946428571428573
1397,0.30357142857142855,0.13839285714285715,0.1651785714285714
1398,0.35267857142857145,0.12053571428571429,0.23214285714285715
1399,0.29464285714285715,0.15625,0.13839285714285715
1400,0.35267857142857145,0.13392857142857142,0.21875000000000003
1401,0.39732142857142855,0.14285714285714285,0.2544642857142857
1402,0.34375,0.10714285714285714,0.23660714285714285
1403,0.29464285714285715,0.125,0.16964285714285715
1404,0.3392857142857143,0.10714285714285714,0.23214285714285715
1405,0.3794642857142857,0.11160714285714286,0.26785714285714285
1406,0.2857142857142857,0.10267857142857142,0.18303571428571427
1407,0.35267857142857145,0.09821428571428571,0.25446428571428575
1408,0.3482142857142857,0.09821428571428571,0.25
1409,0.33035714285714285,0.09375,0.23660714285714285
1410,0.33482142857142855,0.08482142857142858,0.24999999999999997
1411,0.33482142857142855,0.15178571428571427,0.18303571428571427
1412,0.3125,0.10267857142857142,0.20982142857142858
1413,0.3482142857142857,0.10714285714285714,0.24107142857142855
1414,0.35714285714285715,0.08482142857142858,0.2723214285714286
1415,0.33035714285714285,0.10267857142857142,0.22767857142857142
1416,0.35714285714285715,0.11607142857142858,0.24107142857142858
1417,0.30357142857142855,0.12053571428571429,0.18303571428571425
1418,0.33482142857142855,0.09375,0.24107142857142855
1419,0.30357142857142855,0.11160714285714286,0.1919642857142857
1420,0.3080357142857143,0.11160714285714286,0.19642857142857145
1421,0.3705357142857143,0.10267857142857142,0.2678571428571429
1422,0.3125,0.12946428571428573,0.18303571428571427
1423,0.3080357142857143,0.10714285714285714,0.20089285714285715
1424,0.38839285714285715,0.125,0.26339285714285715
1425,0.29017857142857145,0.11160714285714286,0.1785714285714286
1426,0.32589285714285715,0.08928571428571429,0.23660714285714285
1427,0.3392857142857143,0.13839285714285715,0.20089285714285715
1428,0.30357142857142855,0.10267857142857142,0.20089285714285712
1429,0.38392857142857145,0.11160714285714286,0.2723214285714286
1430,0.3794642857142857,0.09821428571428571,0.28125
1431,0.3080357142857143,0.09821428571428571,0.2098214285714286
1432,0.2767857142857143,0.08928571428571429,0.1875
1433,0.35714285714285715,0.12053571428571429,0.23660714285714285
1434,0.375,0.11160714285714286,0.26339285714285715
1435,0.29017857142857145,0.08928571428571429,0.20089285714285715
1436,0.36607142857142855,0.08928571428571429,0.27678571428571425
1437,0.33482142857142855,0.08035714285714286,0.2544642857142857
1438,0.32142857142857145,0.10714285714285714,0.2142857142857143
1439,0.29017857142857145,0.12946428571428573,0.16071428571428573
1440,0.38839285714285715,0.12946428571428573,0.2589285714285714
1441,0.4017857142857143,0.16071428571428573,0.24107142857142858
1442,0.30357142857142855,0.10267857142857142,0.20089285714285712
1443,0.24553571428571427,0.14285714285714285,0.10267857142857142
1444,0.375,0.05803571428571429,0.3169642857142857
1445,0.3125,0.11607142857142858,0.19642857142857142
1446,0.3080357142857143,0.17410714285714285,0.13392857142857145
1447,0.35267857142857145,0.10714285714285714,0.2455357142857143
1448,0.3482142857142857,0.11160714285714286,0.23660714285714285
1449,0.2767857142857143,0.08482142857142858,0.19196428571428573
1450,0.3705357142857143,0.0625,0.3080357142857143
1451,0.23214285714285715,0.09375,0.13839285714285715
1452,0.32142857142857145,0.125,0.19642857142857145
1453,0.3392857142857143,0.08928571428571429,0.25
1454,0.30357142857142855,0.14285714285714285,0.1607142857142857
1455,0.29464285714285715,0.07589285714285714,0.21875
1456,0.29910714285714285,0.08928571428571429,0.20982142857142855
1457,0.3080357142857143,0.08482142857142858,0.22321428571428573
1458,0.30357142857142855,0.08928571428571429,0.21428571428571425
1459,0.26785714285714285,0.11160714285714286,0.15625
1460,0.3125,0.10714285714285714,0.20535714285714285
1461,0.2857142857142857,0.10267857142857142,0.18303571428571427
1462,0.29017857142857145,0.06696428571428571,0.22321428571428575
1463,0.29910714285714285,0.12946428571428573,0.16964285714285712
1464,0.29910714285714285,0.125,0.17410714285714285
1465,0.2544642857142857,0.14285714285714285,0.11160714285714285
1466,0.3392857142857143,0.11607142857142858,0.22321428571428573
1467,0.35714285714285715,0.10267857142857142,0.2544642857142857
1468,0.3392857142857143,0.08482142857142858,0.2544642857142857
1469,0.25892857142857145,0.10714285714285714,0.1517857142857143
1470,0.2857142857142857,0.13839285714285715,0.14732142857142855
1471,0.32142857142857145,0.17410714285714285,0.1473214285714286
1472,0.3794642857142857,0.125,0.2544642857142857
1473,0.33035714285714285,0.13392857142857142,0.19642857142857142
1474,0.35714285714285715,0.10714285714285714,0.25
1475,0.3392857142857143,0.07589285714285714,0.26339285714285715
1476,0.3080357142857143,0.11607142857142858,0.19196428571428573
1477,0.32142857142857145,0.10714285714285714,0.2142857142857143
1478,0.27232142857142855,0.0625,0.20982142857142855
1479,0.3169642857142857,0.08928571428571429,0.2276785714285714
1480,0.2857142857142857,0.08928571428571429,0.1964285714285714
1481,0.3392857142857143,0.09821428571428571,0.2410714285714286
1482,0.34375,0.10714285714285714,0.23660714285714285
1483,0.29464285714285715,0.10267857142857142,0.19196428571428573
1484,0.29017857142857145,0.11607142857142858,0.17410714285714288
1485,0.35714285714285715,0.08482142857142858,0.2723214285714286
1486,0.2857142857142857,0.10267857142857142,0.18303571428571427
1487,0.3392857142857143,0.11160714285714286,0.22767857142857145
1488,0.3080357142857143,0.11160714285714286,0.19642857142857145
1489,0.36607142857142855,0.125,0.24107142857142855
1490,0.33482142857142855,0.14285714285714285,0.1919642857142857
1491,0.3392857142857143,0.125,0.2142857142857143
1492,0.36607142857142855,0.08928571428571429,0.27678571428571425
